8693.21	8535.05	12530.7		8693.21	8535.05	12530.7		8693.21	8535.05	12530.7		8693.21	8535.05	12530.7		8693.21	8535.05	12530.7		8693.21	8535.05	12530.7		8693.21	8535.05	12530.7		8693.21	8535.05	12530.7		8693.21	8535.05	12530.7		8693.21	8535.05	12530.7	
8693.21	8535.05	10771.5		8693.21	8535.05	10771.5		8693.21	8535.05	10771.5		8693.21	8535.05	10771.5		8693.21	8535.05	10771.5		8693.21	8535.05	10771.5		8693.21	8535.05	10771.5		8693.21	8535.05	10771.5		8693.21	8535.05	10771.5		8693.21	8535.05	10771.5	
5085.85	8535.05	10634.3		5085.85	8535.05	10634.3		5085.85	8535.05	10634.3		5085.85	8535.05	10634.3		5085.85	8535.05	10634.3		5085.85	8535.05	10634.3		5085.85	8535.05	10634.3		5085.85	8535.05	10634.3		5085.85	8535.05	10634.3		5085.85	8535.05	10634.3	
5085.85	7276.18	8535.86		5085.85	7276.18	8535.86		5085.85	7276.18	8535.86		5085.85	7276.18	8535.86		5085.85	7276.18	8535.86		5085.85	7276.18	8535.86		5085.85	7276.18	8535.86		5085.85	7276.18	8535.86		5085.85	7276.18	8535.86		5085.85	7276.18	8535.86	
5085.85	7023.88	6227.82		5085.85	7023.88	6227.82		5085.85	7023.88	6227.82		5085.85	7023.88	6227.82		5085.85	7023.88	6227.82		5085.85	7023.88	6227.82		5085.85	7023.88	6227.82		5085.85	7023.88	6227.82		5085.85	7023.88	6227.82		5085.85	7023.88	6227.82	
4581.35	3617.43	4485.22		4581.35	3617.43	4485.22		4581.35	3617.43	4485.22		4581.35	3617.43	4485.22		4581.35	3617.43	4485.22		4581.35	3617.43	4485.22		4581.35	3617.43	4485.22		4581.35	3617.43	4485.22		4581.35	3617.43	4485.22		4581.35	3617.43	4485.22	
2231.66	2821.47	2620.56		2231.66	2821.47	2620.56		2231.66	2821.47	2620.56		2231.66	2821.47	2620.56		2231.66	2821.47	2620.56		2231.66	2821.47	2620.56		2231.66	2821.47	2620.56		2231.66	2821.47	2620.56		2231.66	2821.47	2620.56		2231.66	2821.47	2620.56	
1283.32	1423.04	1332.22		1283.32	1423.04	1332.22		1283.32	1423.04	1332.22		1283.32	1423.04	1332.22		1283.32	1423.04	1332.22		1283.32	1423.04	1332.22		1283.32	1423.04	1332.22		1283.32	1423.04	1332.22		1283.32	1423.04	1332.22		1283.32	1423.04	1332.22	
669.124	638.222	623.223		669.124	638.222	623.223		669.124	638.222	623.223		669.124	638.222	623.223		669.124	638.222	623.223		669.124	638.222	623.223		669.124	638.222	623.223		669.124	638.222	623.223		669.124	638.222	623.223		669.124	638.222	623.223	
337.179	342.943	338.651		337.179	342.943	338.651		337.179	342.943	338.651		337.179	342.943	338.651		337.179	342.943	338.651		337.179	342.943	338.651		337.179	342.943	338.651		337.179	342.943	338.651		337.179	342.943	338.651		337.179	342.943	338.651	
300.371	300.385	300.411		300.371	300.385	300.411		300.371	300.385	300.411		300.371	300.385	300.411		300.371	300.385	300.411		300.371	300.385	300.411		300.371	300.385	300.411		300.371	300.385	300.411		300.371	300.385	300.411		300.371	300.385	300.411	
300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300	
300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300	
300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300	
300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300	
300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300		300	300	300	
1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06	
