12194.2	8097.19	10402.5		13413.8	10741.4	12580.1		10746.3	10530.1	11948.3		8730.67	10632.2	12119.5		8783.79	11069.7	8305.91		9370.81	7726.7	9745.14		12625.7	11238.6	9070.72		7815.28	7394.04	12746.6		11506.6	12540.4	12577.3		12921.6	10409.5	8372.67	
8725.16	8097.19	8088.73		8501.9	7746.4	8470.95		8619.64	7923.23	8953.96		7558.1	7485.92	9361.99		8783.79	7742.73	7760.65		8429.57	7726.7	7748.76		8363	8867.26	8885.74		7026.66	7394.04	8294.27		8483.83	7756.39	8584.12		8977.38	7778.75	8058.67	
8521.67	7247.97	7867.39		8501.9	7384.85	8027.91		7294.13	7727.05	8681.1		7442.68	7281.82	8650.9		7980.09	7541.38	7461.5		7946.09	7726.7	7578.65		7788.84	8339.17	8247.81		7026.66	7109.93	8055.75		8304.2	7546.78	8584.12		8545.71	7548.1	6914.95	
8370.13	6960	7522.31		8111.01	7373.01	7818.27		7276.71	7545.7	8283.45		7296.64	7143.35	7596.33		7670.62	7539.61	7424.5		6699.4	7468.15	7343.17		7441.44	8071.74	6569.77		6935.38	6874.77	7779.32		8033.46	7134.65	7949.78		7631.41	6994.52	6590.81	
7571.72	6777.99	6717.11		7196.97	6505.59	6134.43		6274.98	6938.15	7535.4		5965.2	6610.46	6775.79		6920.93	6636.62	6868.85		5711.28	7119.2	6293.68		7259.62	7066.03	5095.96		6804.6	6234.14	7365.63		7351.08	6437.93	7392.15		7153.41	6332.06	6315.08	
6558.56	6305.99	5606.16		5280.32	6391.68	5279.15		5093.61	4143.76	6595.06		5248.73	5792.78	5862.23		6442.29	5746.63	5276.76		4590.35	5879.24	4729.61		5924.53	4803.68	2679.41		5515.84	5228.76	5898.8		6570.72	5167.79	5968.34		6249.21	5531.52	5177.43	
4679.16	4017.97	3860.18		3000.26	4537.3	3160.31		3961.45	3252.93	4032.39		3905.7	3450.23	4326.11		4904.31	3758.9	3494.86		3039.88	3759.75	3682.93		4684.24	3340.26	2284.64		4333.35	2634.72	4064.08		3657.27	3794.61	4436.9		4655.76	3179.2	4491.44	
2460.41	2578.07	1737.89		2111.73	2727.96	2397.41		2521.85	1906.46	2772.76		2567.24	1947.08	2705.97		2692.08	2680.98	2746.84		2026.82	1653.97	2441.75		2804.15	2141.21	1684.12		2801.85	1929.43	1991.31		2108.24	2175.14	3011.58		2583.71	2249.35	2866.06	
1463.17	1489.49	1183.58		1130.04	1370.35	1529.3		1360.44	1362.91	1356.04		1278.76	1077.74	1296.33		1485.77	1540.11	1437.48		1353.59	1182.7	1404.01		1653.42	1211.1	926.156		1354.38	1092.71	1192.57		1149.98	1271.36	1469.78		1393.87	1190.37	1342.79	
666.433	667.256	574.359		536.388	720.835	711.432		603.014	619.37	827.038		664.654	537.476	602.574		584.812	732.074	663.736		632.33	535.044	667.252		696.486	592.514	673.728		781.465	603.259	637.589		784.064	575.53	759.785		644.153	596.69	672.221	
328.389	329.002	311.619		308.736	337.174	326.593		327.007	356.126	358.854		326.133	324.431	322.096		328.138	344.145	317.534		306.168	306.886	320.116		335.038	310.511	319.7		352.748	307.785	317.375		350.856	306.645	341.505		317.421	308.483	323.198	
300.03	300.066	300.004		300.001	300.051	300.012		300.022	300.94	300.371		300.047	300.027	300.015		300.031	300.212	300.016		300	300.001	300.015		300.129	300.007	300.018		300.294	300.001	300.015		300.258	300.001	300.293		300.014	300.002	300.091	
300	300	300		300	293.815	300		300	300	300		300	300	300		300	300	300		99.5485	287.416	300		300	300	88.0024		300	300	300		300	32.8102	300		300	300	300	
300	0.0578632	300		254.778	1.96563e-07	0		300	300	300		0	300	300		0.00328281	300	300		0	20.9075	6.6413		300	0.000408415	0		300	300	300		300	0	300		300	300	1.11143e-07	
0	0	300		17.2219	0	0		300	300	300		0	8.76782	300		0	300	0.000111204		0	0.0521803	0.383669		300	0	0		300	300	300		300	0	300		300	300	0	
0	0	300		0	0	0		300	300	300		0	0	300		0	300	0		0	0	0		300	0	0		300	300	300		300	0	300		300	300	0	
517606	374975	1e+06		886894	310835	283634		1e+06	1e+06	1e+06		290661	902096	1e+06		349926	1e+06	571128		296234	586129	910826		1e+06	317481	294485		1e+06	1e+06	1e+06		1e+06	286876	1e+06		1e+06	1e+06	309664	
