102.676	95.0423	102.987		124.602	112.036	120.642		134.311	131.321	117.097		127.452	103.985	105.662		122.765	130.367	117.914		107.594	109.446	134.362		108.84	125.404	112.453		127.013	135.338	116.45		134.006	120.341	111.311		134.939	120.713	116.553	
102.676	95.0423	102.592		114.66	112.036	120.642		127.614	126.809	117.097		119.978	103.985	105.662		122.765	130.367	110.508		107.594	109.446	127.797		108.84	107.946	107.634		127.013	128.55	115.681		134.006	110.972	101.625		126.099	117.641	116.553	
102.676	88.1855	93.0005		111.75	105.683	113.135		121.312	107.039	113.247		119.978	100.646	105.662		121.193	125.292	110.508		107.594	109.446	122.521		108.84	107.946	107.634		117.7	119.653	100.514		124.455	107.201	101.506		115.654	115.658	108.837	
96.4863	83.1711	87.3384		99.8131	100.645	113.135		116.531	107.039	94.2384		115.299	99.9977	101.621		111.066	108.354	109.962		103.827	91.2756	116.31		101.451	106.779	103.628		107.322	116.473	93.9658		110.614	95.6392	99.3403		103.434	110.931	102.604	
90.0771	79.2627	79.2629		77.0464	95.1043	91.8708		101.176	87.5151	88.2539		96.4744	88.6222	84.9609		91.3673	105.393	105.405		85.8987	84.9421	101.017		97.6131	105.145	90.8119		101.766	110.66	75.2821		94.5015	85.6913	92.8884		90.8632	98.5271	94.0621	
62.5484	75.2055	65.1511		68.1096	78.2124	86.2945		75.2885	79.2301	84.2083		62.6821	82.3144	55.7349		74.8128	73.116	91.5201		60.5875	79.1352	90.825		79.7834	85.0526	85.1822		80.3268	88.8532	54.1841		85.5671	82.1988	83.8342		73.6057	68.7633	82.0186	
48.4214	63.5326	53.7646		51.6187	70.9208	62.5811		58.2333	60.6494	70.6313		46.9793	69.6703	49.7768		58.7783	60.1824	71.8732		43.5982	57.9235	70.9125		68.703	63.2938	64.6291		70.3425	58.9089	47.2043		66.7175	45.0676	48.4365		54.267	55.0381	64.666	
32.2744	46.3132	45.6058		35.9006	41.6372	42.2892		40.2734	40.978	48.2696		35.5781	41.4985	40.2981		44.3328	49.7683	47.9319		39.7961	35.669	45.5395		44.1511	46.5334	46.8047		44.2037	41.9629	34.4187		37.9296	31.8351	37.102		37.0144	41.2137	42.5783	
20.4952	22.6001	19.3261		20.3468	25.8927	17.5992		21.3081	23.8832	22.7576		25.1953	20.7076	25.8621		24.6184	25.8643	24.4904		20.0124	19.8212	24.1881		25.6751	25.4991	30.163		22.7714	19.5953	20.8312		26.9974	16.4517	20.3651		17.0437	21.1967	19.073	
8.57524	7.99267	6.78807		8.06777	7.39455	5.88302		6.06016	8.30189	7.18502		6.88303	7.536	6.49849		7.28138	6.52521	6.20456		5.86555	8.40948	7.42602		7.16214	7.96197	6.83868		5.67336	7.13579	6.19801		6.99359	5.76608	5.90178		3.83838	7.27004	8.34636	
0.37254	0.345718	0.280711		0.453591	0.374437	0.338619		0.228856	0.276336	0.26798		0.259865	0.267787	0.319721		0.377839	0.206987	0.27911		0.243833	0.348706	0.402966		0.322396	0.289865	0.278219		0.297607	0.321223	0.232045		0.4741	0.271614	0.302195		0.248171	0.142583	0.32494	
0.000474768	0.000595941	0.000519513		0.00104249	0.000569577	0.000388383		0.000372612	0.000249134	0.000457665		0.00103993	0.000435654	0.000476763		0.000501393	0.000402264	0.000402482		0.000311728	0.000396602	0.000467835		0.000381826	0.000558386	0.000453213		0.00051127	0.000496381	0.000379895		0.000607462	0.000302022	0.000428443		0.000296207	0.000270286	0.000591479	
0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0	
0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0	
0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0	
0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0	
141644	143657	140853		146062	142409	139616		140507	139094	141775		145097	140192	140111		139245	138874	141875		143187	140517	144740		140577	142610	140819		140274	140187	139249		142448	138900	143557		140326	137513	141944	
