6826.43	10616.8	11927.4		6826.43	10616.8	11927.4		6826.43	10616.8	11927.4		6826.43	10616.8	11927.4		6826.43	10616.8	11927.4		6826.43	10616.8	11927.4		6826.43	10616.8	11927.4		6826.43	10616.8	11927.4		6826.43	10616.8	11927.4		6826.43	10616.8	11927.4	
6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4	
6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4		6826.43	8538.41	10463.4	
6826.43	8453.49	9030.62		6826.43	8453.49	9030.62		6826.43	8453.49	9030.62		6826.43	8453.49	9030.62		6826.43	8453.49	9030.62		6826.43	8453.49	9030.62		6826.43	8453.49	9030.62		6826.43	8453.49	9030.62		6826.43	8453.49	9030.62		6826.43	8453.49	9030.62	
5532.88	5348.06	3700.19		5532.88	5348.06	3700.19		5532.88	5348.06	3700.19		5532.88	5348.06	3700.19		5532.88	5348.06	3700.19		5532.88	5348.06	3700.19		5532.88	5348.06	3700.19		5532.88	5348.06	3700.19		5532.88	5348.06	3700.19		5532.88	5348.06	3700.19	
2779.86	2774.01	3630.97		2779.86	2774.01	3630.97		2779.86	2774.01	3630.97		2779.86	2774.01	3630.97		2779.86	2774.01	3630.97		2779.86	2774.01	3630.97		2779.86	2774.01	3630.97		2779.86	2774.01	3630.97		2779.86	2774.01	3630.97		2779.86	2774.01	3630.97	
2240	1586.66	1075.58		2240	1586.66	1075.58		2240	1586.66	1075.58		2240	1586.66	1075.58		2240	1586.66	1075.58		2240	1586.66	1075.58		2240	1586.66	1075.58		2240	1586.66	1075.58		2240	1586.66	1075.58		2240	1586.66	1075.58	
680.711	686.918	439.266		680.711	686.918	439.266		680.711	686.918	439.266		680.711	686.918	439.266		680.711	686.918	439.266		680.711	686.918	439.266		680.711	686.918	439.266		680.711	686.918	439.266		680.711	686.918	439.266		680.711	686.918	439.266	
139.576	72.8867	91.1522		139.576	72.8867	91.1522		139.576	72.8867	91.1522		139.576	72.8867	91.1522		139.576	72.8867	91.1522		139.576	72.8867	91.1522		139.576	72.8867	91.1522		139.576	72.8867	91.1522		139.576	72.8867	91.1522		139.576	72.8867	91.1522	
3.99986	3.87259	3.16455		3.99986	3.87259	3.16455		3.99986	3.87259	3.16455		3.99986	3.87259	3.16455		3.99986	3.87259	3.16455		3.99986	3.87259	3.16455		3.99986	3.87259	3.16455		3.99986	3.87259	3.16455		3.99986	3.87259	3.16455		3.99986	3.87259	3.16455	
0.00457482	0.00528566	0.00421801		0.00457482	0.00528566	0.00421801		0.00457482	0.00528566	0.00421801		0.00457482	0.00528566	0.00421801		0.00457482	0.00528566	0.00421801		0.00457482	0.00528566	0.00421801		0.00457482	0.00528566	0.00421801		0.00457482	0.00528566	0.00421801		0.00457482	0.00528566	0.00421801		0.00457482	0.00528566	0.00421801	
0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0	
0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0	
0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0	
0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0	
0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0	
76524	76956	76633		76524	76956	76633		76524	76956	76633		76524	76956	76633		76524	76956	76633		76524	76956	76633		76524	76956	76633		76524	76956	76633		76524	76956	76633		76524	76956	76633	
