15399.8	10358.7	8728.59		9533.9	10839.6	13658		12559.8	13969.6	11259		14135.2	12442.4	12491.2		11252.4	15341.4	6487.43		7990.07	12066.4	9224.54		10470.3	13919.9	13909.2		13834.6	14532.1	12878.6		12154.8	11362.1	15008.2		8458.4	11044	10261.4	
9911.6	10358.7	8728.59		7950.89	7709.6	11044.6		11284.7	7783.78	10865.4		10553.3	9618.07	6109.25		3863.92	6669.67	6487.43		7990.07	4998.12	8391.66		9925.53	8231.64	7934.39		9563.47	11212.9	9231.48		10332.5	6444.87	10788.8		7600.93	5923.12	9529.31	
9020.45	8113.72	7639.8		5181.18	7371.59	7076.86		8159.48	7783.78	9457.84		7688.31	9618.07	5531.81		3863.92	6613.59	4409.31		6120.02	4998.12	8099.08		5844.68	5905.89	7174.61		6313.6	9488.88	9231.48		9376.45	6444.87	10342.2		3604.27	5923.12	6771.16	
5644.47	4614.33	7639.8		5181.18	6529.69	6950.58		5362.54	6313.43	7112.3		7097.76	9378.35	5193		3863.92	5486.93	4409.31		6120.02	4998.12	6671.65		3781.39	4987.52	6877.76		6313.6	7348.72	6317.36		8726.92	6444.87	6774.1		3604.27	5923.12	5216.33	
4555.94	4239.52	4427.22		5181.18	6529.69	5805.03		5362.54	4366.34	4822.52		7097.76	5017.94	4070.86		3863.92	3832.05	4409.31		3517.88	4976.34	4340.67		3781.39	4271.01	6025.55		5965.9	4827.41	5299.26		7329.13	4994.19	4806.94		3340.07	5382.29	5172.88	
4555.94	4081.74	4257.27		5107.01	5979.01	5155.49		5362.54	4366.34	4822.52		4209.58	4989.44	4070.86		3863.92	3758.65	4350.63		3517.88	4660.53	4340.67		3691.97	4174.59	5372.34		5965.9	4728.01	4355.51		3345.38	4994.19	4806.94		3340.07	3817.88	4961.44	
4280.84	4081.74	4257.27		2567.25	5028.57	4483.53		3854.53	3776.85	4344.63		3455.02	4989.44	4070.86		3863.92	3758.65	4030.75		3274.05	3355.18	3619.08		3520.94	4128.15	5372.34		5060.38	4092.99	3937.69		3345.38	3987.14	3485.65		3340.07	3298.9	4040.07	
4054.41	3525.39	2861.04		2179.84	2008.47	3518.71		3330.34	3767.01	3142.98		3378.22	4289.09	2733.76		2676.35	3712.74	4030.75		3274.05	2889.68	3619.08		3202.35	4128.04	3628.9		2902.66	4086.16	3151.49		2827.2	3905.38	3461.31		3295.69	3296.97	3271.01	
3356.45	3100.94	2216.03		2142.7	2008.47	3012.83		3265.07	3651.71	2505.03		2954.88	3663.86	2733.76		2580.49	2940.66	3690.46		3274.05	2767.88	2497.6		2479.67	3626.61	2756.29		2776.02	3924.49	3151.49		2594.34	3550.64	3287.17		2515.56	3296.97	3235.42	
3220.02	2613.59	1904.08		1796	1950.42	2855.59		2300.69	2741.51	2335.9		2522.36	3407.04	2680.41		1935.16	2431.3	1990		2885.19	2376.7	1985.52		2342.57	3382.68	2084.67		2443.03	3281.97	2558.23		2274.52	2984.95	3036.37		2003.28	3195.09	2573.72	
2656.92	2052.03	1225.3		1728.13	1821.73	1929.91		2137.37	2598.86	2018.24		2254.1	2713.84	2049.66		1761.01	2114.19	1719.17		2355.03	2295.53	1698.96		1978.9	2405.39	1803.92		1968.2	2737.67	2375.31		2224.71	2623.74	2543.74		1786.3	2313.84	2069.84	
2287.98	1846.69	945.416		1559.62	1744.26	1544.5		1812.14	1926.85	1419.44		1831.75	2415.69	1884.05		1451.23	1870.72	1498.43		1902.7	1964.48	1402.03		1510.79	1810.9	1454.72		1644.47	2195.71	1987.03		1797.34	2282.2	2133.4		1528.16	1892.42	1561.9	
1671.33	1669.93	776.941		1265.71	1674.14	1471.68		1663.49	1498.26	1187.75		1622.97	1927.19	1703.24		1315.93	1747.23	1276.01		1856.31	1860.36	1131.78		1414.71	1670.76	1197.92		1525.3	1894.46	1772.82		1562.6	1850.3	1785.27		1390.71	1766.83	1318.33	
1620.77	1498.68	747.186		1227.12	1611.49	1384.21		1566	1426.44	1164.63		1351.53	1738.13	1623.11		1291.08	1569.95	1110.62		1112.41	1597.55	1044.84		1369.2	1572.68	1161.75		1392.05	1700.02	1618.63		1524.19	1513.9	1691.64		1191.76	1672.05	1274.21	
1124.02	758.809	403.879		1219.73	486.414	1024.22		919.64	1380.16	1141.2		885.595	705.809	649.212		1283.41	1338.23	570.862		847.674	1200.79	991.481		1246.9	460.532	774.806		1312.68	1399.84	604.946		801.05	702.104	732.27		483.299	821.809	675.588	
163.292	66.8291	101.188		196.167	40.1071	241.871		138.354	130.972	156.81		199.411	152.342	63.7712		98.8127	279.094	115.693		133.685	412.486	81.6145		268.319	174.467	122.159		108.126	157.459	83.5966		103.715	115.193	318.652		96.6081	313.279	174.439	
1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06	
