6.58144e+09	4.61541e+09	6.99343e+09		3.97831e+09	8.35565e+09	6.43138e+09		1.00865e+10	3.73932e+09	5.67092e+09		7.41258e+09	6.82667e+09	6.12137e+09		7.47925e+09	8.55853e+09	6.34347e+09		7.64407e+09	3.84239e+09	2.08697e+09		8.9002e+09	6.9618e+09	4.65873e+09		7.14968e+09	5.69777e+09	6.47507e+09		7.78253e+09	5.12463e+09	6.9164e+09		3.71568e+09	2.4631e+09	8.53495e+09	
5.94643e+09	4.2956e+09	5.87882e+09		3.97831e+09	6.593e+09	5.9258e+09		8.46503e+09	3.73932e+09	5.67092e+09		7.41258e+09	5.91448e+09	3.26158e+09		7.47925e+09	8.55853e+09	6.32817e+09		7.34241e+09	3.84239e+09	2.06773e+09		5.95077e+09	6.77396e+09	4.65873e+09		7.14968e+09	5.69777e+09	3.85196e+09		7.78253e+09	4.82741e+09	6.54546e+09		3.71568e+09	2.4631e+09	6.30702e+09	
4.81577e+09	2.94587e+09	5.87882e+09		3.28664e+09	6.593e+09	5.9258e+09		5.3682e+09	3.73932e+09	5.27772e+09		4.96167e+09	5.79152e+09	3.13425e+09		7.47925e+09	7.1393e+09	6.23729e+09		7.17295e+09	3.84239e+09	1.92123e+09		4.97426e+09	6.77396e+09	4.61628e+09		6.76369e+09	5.44348e+09	3.85196e+09		5.07164e+09	3.83123e+09	4.71071e+09		3.71568e+09	2.4631e+09	6.30702e+09	
4.36962e+09	2.82239e+09	5.69527e+09		2.99581e+09	6.45608e+09	3.44896e+09		3.54678e+09	3.65642e+09	2.16443e+09		3.83848e+09	5.21375e+09	3.13425e+09		6.95977e+09	7.1393e+09	2.04313e+09		3.21327e+09	2.53843e+09	1.92123e+09		3.97275e+09	5.80487e+09	3.81168e+09		6.39721e+09	5.31481e+09	3.24854e+09		4.77793e+09	2.87834e+09	4.71071e+09		1.77943e+09	2.4631e+09	2.16876e+09	
2.78702e+09	2.06414e+09	4.85687e+09		2.99581e+09	3.99064e+09	2.82888e+09		3.46893e+09	3.44164e+09	2.15057e+09		2.2274e+09	4.00843e+09	2.00691e+09		4.11002e+09	4.84006e+09	1.69725e+09		2.77715e+09	1.51311e+09	1.92123e+09		2.00116e+09	4.43116e+09	3.69294e+09		4.95108e+09	5.17723e+09	3.24854e+09		4.54398e+09	2.22586e+09	2.94622e+09		1.77943e+09	1.79581e+09	2.09803e+09	
8.00697e+08	1.67134e+09	1.15539e+09		6.84771e+08	3.81792e+09	5.69506e+08		3.39304e+09	3.44164e+09	1.74121e+09		2.20783e+09	1.91648e+09	9.54735e+08		1.8992e+09	2.86364e+09	9.97069e+08		5.42241e+08	1.44472e+09	1.18926e+09		1.01854e+09	4.11162e+09	2.58204e+09		3.31452e+09	1.42491e+09	3.72243e+08		1.48556e+09	1.23343e+09	1.58129e+09		1.75082e+09	8.05686e+08	1.73258e+09	
3.23959e+08	6.74672e+08	8.29498e+08		5.24437e+08	5.99039e+08	4.70527e+08		6.10949e+08	3.46725e+08	6.64308e+08		5.66467e+08	6.98966e+08	8.41958e+08		5.75542e+08	8.48387e+08	7.22785e+08		1.40159e+08	8.93989e+08	4.30237e+08		7.06704e+08	5.09032e+08	1.0163e+09		8.56725e+08	1.35091e+09	2.4658e+08		7.72607e+08	4.33513e+08	1.1049e+09		1.23796e+09	3.35768e+08	3.68912e+08	
9.83136e+07	1.2091e+08	1.01043e+08		8.75342e+07	1.03502e+08	1.4663e+08		2.2955e+08	6.03269e+07	6.37952e+07		9.8114e+07	1.96827e+08	4.89061e+07		1.44581e+08	2.45564e+08	2.59907e+08		5.29728e+07	1.98999e+08	9.64764e+07		3.30748e+07	1.11578e+08	1.93706e+08		1.41661e+08	1.32518e+08	6.18848e+07		2.28671e+08	1.33131e+08	1.05771e+08		1.14761e+08	4.5523e+07	7.63169e+07	
8.09639e+06	8.44732e+06	4.3628e+06		9.15233e+06	3.5192e+06	3.32707e+06		5.97585e+06	9.25584e+06	8.27875e+06		6.77778e+06	3.33698e+06	5.37963e+06		5.94452e+06	8.74468e+06	6.54782e+06		7.89019e+06	1.77074e+06	5.14842e+06		8.68181e+06	3.36347e+06	9.02857e+06		1.0893e+07	1.22931e+07	1.27939e+07		8.21889e+06	6.57688e+06	4.83141e+06		4.38406e+06	5.0962e+06	1.41198e+07	
207035	371471	311738		572967	212010	360179		360217	221402	329600		200151	101333	902946		239834	241792	217030		324145	436135	246555		182035	574551	229984		219657	347566	371549		272805	684210	372967		187528	384806	789861	
73618.2	51978.8	98119.3		137229	31047.4	59445.3		132898	60292.3	102611		86058.2	53003.4	165133		39350.8	59219.2	103877		69236	28786.1	45943.4		52398.9	62843.7	53487.7		108277	102075	71546.8		49892.3	116801	99808.8		40795.5	120161	55885.5	
9086.96	15305.2	10045.1		19039.4	11832.6	8243.87		15179.2	10847.1	12810.3		3369.87	5771.39	7993.98		14878	8576.62	27677.2		12426.1	20023	11377.3		16979.3	14903.4	23415		10606.9	13739.2	18363.6		14627.2	10919.6	19322.7		6290.24	11114.4	13707.1	
887.896	535.925	459.324		595.658	918.898	1120.98		568.893	1354.74	1374.73		198.371	472.831	1541.28		426.973	775.893	613.451		675.887	2255.21	343.357		1118.99	1117.32	893.019		1182.47	650.563	527.091		710.987	1405.92	1181.35		544.089	224.674	938.024	
31.8277	21.5278	32.7861		29.7985	34.8394	30.7759		19.9691	31.3389	19.2188		28.4997	31.1286	34.0741		22.2933	26.3537	25.7214		42.0815	57.0415	40.8563		20.1355	41.3357	17.3433		41.2444	16.8541	26.3178		20.4352	35.3604	24.422		33.5611	29.1331	30.8223	
11.1	12.2451	14.8307		17.5563	23.2101	7.08849		8.68358	14.0124	7.99496		11.3996	19.0597	20.7431		11.8264	11.6931	11.0676		31.5343	22.5595	27.5553		10.7549	23.1782	3.27923		18.197	3.10867	13.7309		8.66948	14.0747	7.33678		18.5367	13.215	11.8555	
7.74613	3.12273	4.02669		7.75191	16.4913	2.19483		4.5593	8.04971	1.37412		1.38283	2.64502	0.388146		8.16629	7.06728	3.36311		7.09464	11.3761	21.0859		2.42808	9.52337	2.31082		10.0191	1.74833	6.3232		0.281089	7.59397	2.71443		6.81255	5.23201	3.7902	
1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06	
