9753.18	8775.62	7571.08		9753.18	8775.62	7571.08		9753.18	8775.62	7571.08		9753.18	8775.62	7571.08		9753.18	8775.62	7571.08		9753.18	8775.62	7571.08		9753.18	8775.62	7571.08		9753.18	8775.62	7571.08		9753.18	8775.62	7571.08		9753.18	8775.62	7571.08	
4540.32	6327.53	7571.08		4540.32	6327.53	7571.08		4540.32	6327.53	7571.08		4540.32	6327.53	7571.08		4540.32	6327.53	7571.08		4540.32	6327.53	7571.08		4540.32	6327.53	7571.08		4540.32	6327.53	7571.08		4540.32	6327.53	7571.08		4540.32	6327.53	7571.08	
4540.32	4719.84	5611.46		4540.32	4719.84	5611.46		4540.32	4719.84	5611.46		4540.32	4719.84	5611.46		4540.32	4719.84	5611.46		4540.32	4719.84	5611.46		4540.32	4719.84	5611.46		4540.32	4719.84	5611.46		4540.32	4719.84	5611.46		4540.32	4719.84	5611.46	
4540.32	4719.84	2153.24		4540.32	4719.84	2153.24		4540.32	4719.84	2153.24		4540.32	4719.84	2153.24		4540.32	4719.84	2153.24		4540.32	4719.84	2153.24		4540.32	4719.84	2153.24		4540.32	4719.84	2153.24		4540.32	4719.84	2153.24		4540.32	4719.84	2153.24	
2826.01	2093.57	2152.3		2826.01	2093.57	2152.3		2826.01	2093.57	2152.3		2826.01	2093.57	2152.3		2826.01	2093.57	2152.3		2826.01	2093.57	2152.3		2826.01	2093.57	2152.3		2826.01	2093.57	2152.3		2826.01	2093.57	2152.3		2826.01	2093.57	2152.3	
1324.69	763.458	694.021		1324.69	763.458	694.021		1324.69	763.458	694.021		1324.69	763.458	694.021		1324.69	763.458	694.021		1324.69	763.458	694.021		1324.69	763.458	694.021		1324.69	763.458	694.021		1324.69	763.458	694.021		1324.69	763.458	694.021	
505.213	358.533	426.946		505.213	358.533	426.946		505.213	358.533	426.946		505.213	358.533	426.946		505.213	358.533	426.946		505.213	358.533	426.946		505.213	358.533	426.946		505.213	358.533	426.946		505.213	358.533	426.946		505.213	358.533	426.946	
196.036	182.537	198.713		196.036	182.537	198.713		196.036	182.537	198.713		196.036	182.537	198.713		196.036	182.537	198.713		196.036	182.537	198.713		196.036	182.537	198.713		196.036	182.537	198.713		196.036	182.537	198.713		196.036	182.537	198.713	
75.3678	70.0756	78.5252		75.3678	70.0756	78.5252		75.3678	70.0756	78.5252		75.3678	70.0756	78.5252		75.3678	70.0756	78.5252		75.3678	70.0756	78.5252		75.3678	70.0756	78.5252		75.3678	70.0756	78.5252		75.3678	70.0756	78.5252		75.3678	70.0756	78.5252	
49.728	50.0494	50.1095		49.728	50.0494	50.1095		49.728	50.0494	50.1095		49.728	50.0494	50.1095		49.728	50.0494	50.1095		49.728	50.0494	50.1095		49.728	50.0494	50.1095		49.728	50.0494	50.1095		49.728	50.0494	50.1095		49.728	50.0494	50.1095	
49.0853	49.0855	49.0851		49.0853	49.0855	49.0851		49.0853	49.0855	49.0851		49.0853	49.0855	49.0851		49.0853	49.0855	49.0851		49.0853	49.0855	49.0851		49.0853	49.0855	49.0851		49.0853	49.0855	49.0851		49.0853	49.0855	49.0851		49.0853	49.0855	49.0851	
49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845	
49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845	
49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845	
49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845	
49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845		49.0845	49.0845	49.0845	
1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06	
