609.609	309.919	554.23		609.609	309.919	554.23		609.609	309.919	554.23		609.609	309.919	554.23		609.609	309.919	554.23		609.609	309.919	554.23		609.609	309.919	554.23		609.609	309.919	554.23		609.609	309.919	554.23		609.609	309.919	554.23	
392.568	309.919	306.878		392.568	309.919	306.878		392.568	309.919	306.878		392.568	309.919	306.878		392.568	309.919	306.878		392.568	309.919	306.878		392.568	309.919	306.878		392.568	309.919	306.878		392.568	309.919	306.878		392.568	309.919	306.878	
367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985	
367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985		367.276	309.919	270.985	
313.292	309.919	270.985		313.292	309.919	270.985		313.292	309.919	270.985		313.292	309.919	270.985		313.292	309.919	270.985		313.292	309.919	270.985		313.292	309.919	270.985		313.292	309.919	270.985		313.292	309.919	270.985		313.292	309.919	270.985	
263.424	258.297	254.725		263.424	258.297	254.725		263.424	258.297	254.725		263.424	258.297	254.725		263.424	258.297	254.725		263.424	258.297	254.725		263.424	258.297	254.725		263.424	258.297	254.725		263.424	258.297	254.725		263.424	258.297	254.725	
190.132	215.965	192.951		190.132	215.965	192.951		190.132	215.965	192.951		190.132	215.965	192.951		190.132	215.965	192.951		190.132	215.965	192.951		190.132	215.965	192.951		190.132	215.965	192.951		190.132	215.965	192.951		190.132	215.965	192.951	
187.38	170.579	187.007		187.38	170.579	187.007		187.38	170.579	187.007		187.38	170.579	187.007		187.38	170.579	187.007		187.38	170.579	187.007		187.38	170.579	187.007		187.38	170.579	187.007		187.38	170.579	187.007		187.38	170.579	187.007	
138.088	132.831	153.367		138.088	132.831	153.367		138.088	132.831	153.367		138.088	132.831	153.367		138.088	132.831	153.367		138.088	132.831	153.367		138.088	132.831	153.367		138.088	132.831	153.367		138.088	132.831	153.367		138.088	132.831	153.367	
87.7995	113.825	66.4577		87.7995	113.825	66.4577		87.7995	113.825	66.4577		87.7995	113.825	66.4577		87.7995	113.825	66.4577		87.7995	113.825	66.4577		87.7995	113.825	66.4577		87.7995	113.825	66.4577		87.7995	113.825	66.4577		87.7995	113.825	66.4577	
64.8432	51.3439	66.4577		64.8432	51.3439	66.4577		64.8432	51.3439	66.4577		64.8432	51.3439	66.4577		64.8432	51.3439	66.4577		64.8432	51.3439	66.4577		64.8432	51.3439	66.4577		64.8432	51.3439	66.4577		64.8432	51.3439	66.4577		64.8432	51.3439	66.4577	
50.7615	45.6403	58.0174		50.7615	45.6403	58.0174		50.7615	45.6403	58.0174		50.7615	45.6403	58.0174		50.7615	45.6403	58.0174		50.7615	45.6403	58.0174		50.7615	45.6403	58.0174		50.7615	45.6403	58.0174		50.7615	45.6403	58.0174		50.7615	45.6403	58.0174	
40.296	37.6105	40.5443		40.296	37.6105	40.5443		40.296	37.6105	40.5443		40.296	37.6105	40.5443		40.296	37.6105	40.5443		40.296	37.6105	40.5443		40.296	37.6105	40.5443		40.296	37.6105	40.5443		40.296	37.6105	40.5443		40.296	37.6105	40.5443	
33.2327	28.5638	35.8167		33.2327	28.5638	35.8167		33.2327	28.5638	35.8167		33.2327	28.5638	35.8167		33.2327	28.5638	35.8167		33.2327	28.5638	35.8167		33.2327	28.5638	35.8167		33.2327	28.5638	35.8167		33.2327	28.5638	35.8167		33.2327	28.5638	35.8167	
15.4386	23.1654	22.4157		15.4386	23.1654	22.4157		15.4386	23.1654	22.4157		15.4386	23.1654	22.4157		15.4386	23.1654	22.4157		15.4386	23.1654	22.4157		15.4386	23.1654	22.4157		15.4386	23.1654	22.4157		15.4386	23.1654	22.4157		15.4386	23.1654	22.4157	
0.995127	0.403584	1.74037		0.995127	0.403584	1.74037		0.995127	0.403584	1.74037		0.995127	0.403584	1.74037		0.995127	0.403584	1.74037		0.995127	0.403584	1.74037		0.995127	0.403584	1.74037		0.995127	0.403584	1.74037		0.995127	0.403584	1.74037		0.995127	0.403584	1.74037	
1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06		1e+06	1e+06	1e+06	
