2.33382231e+03	1.94028848e+03	2.42941921e+03	2.18803652e+03	1.82804675e+03	2.76100959e+03	2.65494635e+03	3.35571035e+03	3.85986108e+03	2.66467523e+03	1.45778631e+03	2.73433135e+03	2.86046344e+03	1.64116925e+03	1.39132353e+03	3.45654641e+03	3.07938436e+03	1.07252062e+03	3.89656502e+03	1.37534680e+03	1.80652269e+03	3.22664584e+03	2.94307458e+03	2.31870268e+03	3.38294685e+03	3.28405021e+03	1.76430334e+03	1.62181023e+03	2.67033065e+03	1.79299321e+03
1.22669365e+03	1.69755846e+03	2.42941921e+03	2.18803652e+03	1.82804675e+03	1.84808521e+03	1.92691658e+03	1.86311711e+03	2.20311202e+03	2.10458897e+03	1.45778631e+03	8.84497859e+02	1.73911280e+03	1.64116925e+03	1.39132353e+03	1.21393168e+03	1.96134439e+03	1.02157735e+03	1.39900402e+03	1.07152050e+03	1.33037306e+03	2.24497326e+03	1.65541545e+03	1.69994747e+03	2.31604785e+03	2.52740213e+03	1.76430334e+03	1.44682279e+03	8.90535589e+02	1.73098094e+03
7.79575406e+02	8.71486291e+02	2.17762766e+03	1.93151401e+03	1.82804675e+03	1.84808521e+03	1.52428717e+03	4.54964817e+02	9.72721385e+02	1.03159021e+03	8.02085041e+02	8.84497859e+02	8.42354923e+02	8.33784689e+02	1.23239228e+03	1.21393168e+03	1.00595663e+03	8.03606036e+02	1.13239774e+03	7.88317539e+02	1.25651934e+03	1.12543019e+03	1.08190964e+03	1.21268133e+03	9.91287203e+02	1.44817455e+03	5.95318609e+02	1.23446036e+03	8.90535589e+02	1.38624493e+03
7.30637414e+02	8.39269460e+02	1.79256753e+03	1.18031752e+03	1.31138041e+03	1.64200409e+03	1.19853097e+03	4.54964817e+02	6.28822188e+02	4.90153617e+02	8.02085041e+02	6.28904832e+02	8.42354923e+02	7.72747750e+02	1.23239228e+03	1.21393168e+03	8.78070680e+02	8.03606036e+02	7.89720460e+02	6.43815119e+02	5.72257367e+02	6.06599208e+02	1.05523341e+03	1.21268133e+03	9.13273659e+02	7.56950787e+02	5.95318609e+02	1.09818925e+03	8.90535589e+02	1.38624493e+03
6.52076172e+02	8.39269460e+02	9.42224003e+02	5.30486864e+02	4.74851751e+02	1.00500959e+03	6.44342807e+02	3.70799371e+02	2.69869007e+02	1.61379554e+02	5.92857807e+02	2.65218421e+02	4.81368471e+02	2.64992080e+02	8.81451133e+02	6.02713904e+02	1.56867985e+02	5.65389796e+02	3.48595495e+02	2.53338442e+02	2.46267832e+02	3.06507999e+02	4.87012371e+02	9.04036905e+02	3.15754631e+02	7.02962890e+02	5.95318609e+02	4.23001585e+02	1.86363902e+02	7.28987690e+02
3.13637503e+02	3.09660534e+02	6.91160877e+02	5.30486864e+02	2.61546748e+02	8.70922056e+02	2.28197532e+02	1.09669681e+02	1.92710876e+02	1.63809133e+01	8.10459195e+01	1.92452839e+02	1.20923407e+02	1.30311658e+02	8.74499170e+02	3.96205790e+02	1.23595566e+02	5.65389796e+02	2.05299896e+02	1.23476223e+02	6.19904481e+01	1.95843448e+02	4.87012371e+02	8.22031505e+02	2.88701671e+02	4.09881088e+02	1.07284231e+02	2.97826766e+02	1.86363902e+02	3.18638817e+02
1.51380314e+02	1.57054968e+02	4.31213217e+02	8.42279948e+01	2.61546748e+02	2.46929714e+02	8.36935467e+01	1.09669681e+02	8.75927587e+01	1.30280248e+01	5.87973047e+00	5.63498340e+01	9.59122365e+00	3.85376574e+01	5.54724244e+02	1.85243696e+02	1.57354555e+01	4.43583034e+02	9.08072201e+01	1.21543217e+02	9.50190594e+00	3.89721501e+01	8.44565932e+01	4.10996592e+02	1.76123793e+02	1.09635336e+02	3.31566627e+01	2.97826766e+02	8.45701205e+01	1.07232536e+02
4.43780594e+01	6.13570656e+01	2.23853703e+02	3.88508095e+01	3.88811933e+01	8.49587078e+01	2.68459267e+01	2.82699037e+01	2.12449973e+01	1.30280248e+01	1.98537783e+00	1.82945591e+00	2.58818142e+00	7.48208655e+00	1.41743872e+02	7.84183027e+01	4.41092720e+00	1.15553011e+02	2.02950344e+01	7.22929649e+01	7.39326416e+00	3.50855859e+01	2.25419282e+00	1.17033712e+02	7.45697023e+01	8.47489094e+01	6.02092782e+00	8.09462254e+01	2.27937798e+01	3.55855897e+01
1.34786358e+01	2.41799147e+01	2.16590635e+01	1.57686593e+01	1.80367000e+01	6.25460536e+00	1.38398114e+01	8.31183812e+00	1.43539418e+00	1.60966723e+00	1.47409674e-01	1.21426923e-01	3.72111287e-01	1.29497012e+00	3.02737520e+01	9.03204577e+00	3.19572300e-01	3.80332327e+01	2.54866025e+00	1.38844849e+01	1.10599402e+00	4.31501209e+00	2.70162847e-01	2.59092456e+01	7.26787477e+00	1.01773106e+01	1.26877328e+00	1.20957861e+01	2.36727841e+00	1.62994890e+01
1.54698333e+00	1.08215423e+00	3.40618002e+00	4.62862161e+00	2.33162495e+00	3.88825468e-01	8.19022056e-01	2.38317587e+00	3.35543387e-01	9.76912434e-02	7.05984262e-05	2.07039951e-02	1.47091135e-02	1.97581390e-01	2.74658500e+00	3.75275056e+00	1.45239541e-04	8.61665680e+00	6.54039514e-01	3.87068490e+00	1.06241310e-01	4.40119166e-01	4.04903155e-02	1.13739209e+00	3.65280626e-01	9.39241056e-01	1.55457975e-01	1.33772382e+00	9.67689371e-01	2.82907357e+00
3.17604570e-03	7.03717244e-03	2.46971460e-01	8.08722942e-02	7.06786583e-02	1.67473866e-04	1.66321369e-03	1.30818382e-01	2.89470090e-03	1.22959135e-03	8.45669774e-08	3.54075348e-05	3.29209784e-05	3.25014955e-05	1.30216551e-01	2.62149903e-01	1.97535655e-07	3.28624562e-01	3.53481448e-03	5.85318506e-02	4.29164927e-05	2.22542895e-02	2.08617172e-05	3.04613143e-02	2.07623046e-03	4.79373949e-03	4.35493231e-04	4.69295294e-02	2.79857014e-02	1.53603398e-01
2.27860255e-08	5.17006811e-08	9.23222274e-07	2.38983455e-06	8.88274485e-07	8.82153017e-09	3.37790880e-08	3.89498713e-05	7.94102561e-09	7.90726062e-09	6.79381174e-09	8.23308710e-09	9.22875643e-09	8.26230462e-09	7.26796918e-06	2.63834092e-05	6.11612450e-09	1.23210076e-05	1.31810191e-06	1.20607374e-05	8.75468231e-09	5.73862053e-07	6.69706424e-09	1.14625891e-08	9.77339596e-08	2.46470790e-08	6.29518127e-09	1.00313355e-06	1.52939037e-06	1.04524952e-06
6.39408881e-09	7.76640263e-09	9.69737357e-09	8.02003797e-09	6.71593625e-09	8.82153017e-09	8.23422397e-09	9.16713816e-09	7.94102561e-09	7.90726062e-09	6.79381174e-09	8.23308710e-09	9.22875643e-09	8.26230462e-09	9.05924935e-09	9.09608389e-09	6.11612450e-09	6.94774371e-09	8.37371772e-09	7.15942861e-09	8.75468231e-09	3.45414719e-09	6.69706424e-09	6.92216418e-09	9.03105501e-09	8.28242719e-09	6.29518127e-09	9.43759915e-09	7.90089416e-09	7.54096163e-09
6.39408881e-09	7.76640263e-09	9.69737357e-09	8.02003797e-09	6.71593625e-09	8.82153017e-09	8.23422397e-09	9.16713816e-09	7.94102561e-09	7.90726062e-09	6.79381174e-09	8.23308710e-09	9.22875643e-09	8.26230462e-09	9.05924935e-09	9.09608389e-09	6.11612450e-09	6.94774371e-09	8.37371772e-09	7.15942861e-09	8.75468231e-09	3.45414719e-09	6.69706424e-09	6.92216418e-09	9.03105501e-09	8.28242719e-09	6.29518127e-09	9.43759915e-09	7.90089416e-09	7.54096163e-09
